Día;Calle;Verdulería;Carnicería;Frutería;Pescadería;Huevería;Abarrotes;Florería;Ropa;Mascotería;Bazar
1;Calle 366;19478;26455;18252;11945;5599;30196;1975;9685;14465;5585
1;Calle 367;20895;22034;20383;11145;5764;29159;4113;9377;11398;5073
1;Calle 368;24098;25325;18216;11515;5048;28018;3456;9148;11891;5830
1;Calle 369;21649;24834;18974;11168;4803;27577;2921;9339;11892;5168
1;Calle 370;20580;25097;19065;11156;4983;29404;3926;9798;11530;5269
1;Calle 371;18930;13037;19654;10984;4481;29373;4084;9390;10902;5176
1;Calle 372;20449;23957;13121;8488;4971;28472;3475;10849;10896;5407
1;Calle 373;23486;27607;18505;10345;5192;31377;3997;11383;11275;5062
1;Calle 374;22589;23706;18901;11899;5470;28817;4048;8726;12627;4968
1;Calle 375;20573;21832;20732;11884;5180;28663;3920;8228;11335;5393
1;Calle 376;20724;25853;20969;13818;5185;27890;4418;9393;12055;5358
1;Calle 377;19703;24686;17132;10161;5101;27940;4562;9006;10876;5745
1;Calle 378;22050;23688;21129;11911;5589;28982;4191;10116;11680;4539
1;Calle 379;19495;24752;19528;11280;5085;30651;4158;10166;10951;4935
1;Calle 380;23687;27249;20312;11222;5088;31011;4532;9519;11170;5001
1;Calle 381;20986;24355;21100;12058;5385;30456;4426;10770;11271;5870
1;Calle 382;21323;25610;18964;11020;4298;27464;3926;9786;11322;4876
1;Calle 383;21133;24360;21841;11086;4643;28335;3727;10609;10420;5437
1;Calle 384;19769;24755;17457;11966;5324;28665;3835;9358;11462;4950
1;Calle 385;19844;23969;18124;13551;5029;28554;2880;11553;11563;5724
1;Calle 386;11294;24793;18634;11255;4702;27758;3972;9031;10416;5494
1;Calle 387;16412;23206;20306;13604;5618;28399;3379;10744;10672;5540
1;Calle 388;19958;21186;21433;10609;4572;27072;3825;9654;12128;4845
1;Calle 389;20954;25362;18626;10972;5521;28669;4329;9780;14673;5166
1;Calle 390;22399;23389;19043;11553;4589;23990;3887;9818;11890;5617
1;Calle 391;20871;23197;21000;12694;5019;31806;4138;9144;8995;5047
1;Calle 392;20116;25293;18761;11599;5034;31301;4073;9736;11360;5045
1;Calle 393;19406;26359;17834;10303;5315;26424;4056;8898;9672;4867
1;Calle 394;16580;24021;20178;11855;5112;31316;3529;8871;11678;4989
1;Calle 395;20874;27320;20101;12048;4487;27356;3804;9444;11898;5160
1;Calle 396;25736;27032;19995;11507;4942;29041;4026;9477;11516;5371
1;Calle 397;20670;22912;19136;11373;4759;28289;4208;9188;10813;5504
1;Calle 398;20900;25677;18840;10784;5546;29467;3945;9553;12970;6379
1;Calle 399;19665;23187;19485;10690;5205;29991;3776;9025;12225;5172
1;Calle 400;18380;25658;20492;12976;4466;31365;4522;9606;10720;5163
1;Calle 401;21062;23792;19268;9882;4477;29630;4154;9193;10703;4963
1;Calle 402;20051;23434;20096;16699;5259;29877;3565;9832;11351;4888
1;Calle 403;21290;27869;19500;11394;5406;30119;3897;9377;11263;6246
1;Calle 404;22310;23682;18695;12786;5507;35071;4076;10026;11954;5298
1;Calle 405;21974;24710;19970;12527;5399;29775;4235;9088;12334;5221
1;Calle 406;23546;25445;19322;11522;5094;28184;4009;9855;10599;3885
1;Calle 407;11210;21143;18675;12012;5954;28046;3301;8163;11363;4921
1;Calle 408;21025;23842;20668;11199;5044;26425;3867;10257;10739;4845
1;Calle 409;20555;22438;18490;10826;5555;31157;3293;9016;11021;5260
1;Calle 410;21066;24567;15330;11924;5273;29905;4309;9592;10897;5756
1;Calle 411;18377;27009;19662;11272;4873;29431;4241;8406;10141;5245
1;Calle 412;19349;23123;19720;11305;5273;30058;4087;10019;10429;5927
1;Calle 413;19915;26193;17695;10839;5485;31416;4252;9196;10087;4612
1;Calle 414;22610;24113;19150;11071;5127;27883;3952;9893;11499;5263
1;Calle 415;21148;19837;19929;13078;5591;34945;4403;9490;9910;5111
1;Calle 416;20843;23245;20288;12107;5334;33174;4140;8120;11366;4630
1;Calle 417;21420;24002;19728;11750;5388;27797;3367;9118;11400;5200
1;Calle 418;17571;24565;21594;11610;5217;27452;4085;9661;11793;4636
1;Calle 419;21793;24427;18414;10514;4629;26368;3595;10311;10818;4840
1;Calle 420;18371;24879;22957;11766;5013;29852;3117;9877;12735;4981
1;Calle 421;20554;21208;18407;12154;5454;33306;4137;9550;11333;3844
1;Calle 422;13657;26981;20276;11285;5186;30089;3978;9555;11461;5783
1;Calle 423;22053;27013;17518;12399;5435;29019;4380;9058;11422;5374
1;Calle 424;20111;25231;21216;11919;4886;28768;4082;9313;12540;4869
1;Calle 425;20584;26598;19148;12065;4990;32297;3437;9172;13479;5427
1;Calle 426;21292;23817;19402;11620;5115;32607;4148;9201;10879;5489
1;Calle 427;20716;25489;18915;12369;5344;31584;4544;9696;11916;4612
1;Calle 428;22417;24155;20679;8512;5223;30258;4089;10563;10799;4650
1;Calle 429;21714;23714;19963;11852;4518;27971;3973;8314;12075;4848
1;Calle 430;21399;22971;18623;11335;5288;21841;3905;17888;11946;4910
1;Calle 431;22604;28713;19894;11892;5354;28208;4970;9939;11582;5051
1;Calle 432;19240;24523;25326;12702;5431;27406;3712;8792;12080;5332
1;Calle 433;22212;22382;19773;10396;5392;29215;3759;9819;10764;5185
1;Calle 434;20857;27679;18969;11285;5264;28713;3964;9865;10818;5634
1;Calle 435;20614;23258;22221;11077;5776;34076;3643;10037;10227;5124
1;Calle 436;20989;23846;17614;11346;5155;29065;4089;8392;10903;5347
1;Calle 437;19584;25910;21747;11203;5504;27289;3666;10011;11153;5059
1;Calle 438;21439;24940;18673;11559;5283;28863;4298;9173;11164;4581
1;Calle 439;19947;22442;18840;12831;5131;31470;3925;9025;11845;5566
1;Calle 440;20076;24924;16546;11964;5542;24124;3997;10140;10823;5564
1;Calle 441;19764;23692;20318;14122;5459;31033;4507;9278;10546;5098
1;Calle 442;20880;25738;21567;11593;4694;27352;4168;9545;12248;5807
1;Calle 443;20826;22891;19155;12926;5710;28785;4290;9748;11111;5194
1;Calle 444;20705;25954;21087;11567;5094;27641;2898;8425;10969;5248
1;Calle 445;19846;25673;22336;11174;4778;30459;3851;10253;11669;5068
1;Calle 446;19896;25333;19740;11551;4732;28975;4450;9429;11135;4547
1;Calle 447;19594;24811;18665;11091;5152;30110;3912;8312;11519;5275
1;Calle 448;20262;23695;18374;11600;5674;30353;3937;8937;11826;5335
1;Calle 449;21402;20488;21457;11479;5061;30707;3767;10130;10467;2431
1;Calle 450;20652;24970;18839;13203;5215;32186;4451;9443;9491;4841
1;Calle 451;20757;24648;19193;11060;4397;29638;4160;9115;12123;4417
1;Calle 452;21201;22717;17925;11938;5255;26387;3880;8222;10857;5191
1;Calle 453;21986;27853;23266;10721;7288;29000;4188;10035;10006;5364
1;Calle 454;21111;24433;16038;11611;4743;28432;5332;9656;11512;5510
1;Calle 455;22132;7914;20504;11902;5122;29475;4354;9005;10651;5210
1;Calle 456;22802;24678;19116;10288;5219;29887;4081;11128;11253;5277
1;Calle 457;21839;23011;18813;9975;5017;28918;3659;8961;12657;5284
1;Calle 458;20865;24825;19081;12931;5382;24662;3913;9970;12481;5008
1;Calle 459;20644;24290;23556;10112;4898;30945;4137;11017;11442;5009
1;Calle 460;21493;24380;21567;10831;4934;29237;3916;10200;9871;5105
1;Calle 461;20709;25173;18811;12715;5095;27733;3733;9844;11031;4057
1;Calle 462;18625;25103;19236;11391;4900;29009;3677;9870;12656;5292
1;Calle 463;22647;24612;19852;11130;5171;32376;3689;9655;10234;4710
1;Calle 464;23003;22149;20547;11548;5500;27388;4271;8905;9243;5038
1;Calle 465;19454;21503;21001;13511;5340;26713;3665;10631;11518;4785
1;Calle 466;20593;23426;22731;12676;5347;29499;4019;8840;11717;4962
1;Calle 467;20735;22340;21028;12982;5643;22048;4198;9293;10999;5527
1;Calle 468;19862;24566;25104;11716;5739;29264;4006;9337;10630;4458
1;Calle 469;19073;25249;20940;10441;5151;40323;4098;9684;11252;4978
1;Calle 470;21031;22292;18251;11071;5381;29269;4019;8939;12611;4626
1;Calle 471;20946;28491;17470;11712;5720;28879;4704;10623;11143;4847
1;Calle 472;21654;24159;19157;10830;5468;31838;3231;9263;10588;5669
1;Calle 473;20615;23916;19688;12428;5538;30217;4265;10053;12202;5100
1;Calle 474;21103;26611;19008;11178;5556;29143;3653;9869;12448;5341
1;Calle 475;18089;24293;19217;12406;5442;28961;3938;9494;11800;5155
1;Calle 476;24159;26923;20326;11602;4951;27383;4137;9130;10394;5034
1;Calle 477;22842;22714;17068;11505;5464;26432;4424;9764;11905;4881
1;Calle 478;20451;23546;21738;11289;5097;27276;2831;10443;10875;5631
1;Calle 479;20615;22394;20587;13234;5029;26865;4429;10027;11992;5056
1;Calle 480;19215;21418;24769;12068;4900;31398;4227;9673;10701;5061
1;Calle 481;20182;23050;17481;13243;5407;29323;4334;9818;11813;4743
1;Calle 482;21672;24455;21962;9743;5722;28788;4106;9309;10741;4280
1;Calle 483;20236;24080;20136;15093;5146;28803;3926;8015;12419;4943
1;Calle 484;13856;24735;19755;10460;5691;30115;3984;9835;10483;5458
1;Calle 485;19999;23760;21215;10378;4706;34109;4017;8243;11844;4916
1;Calle 486;19042;24166;19412;10249;4450;26536;4452;9815;10906;4981
1;Calle 487;21327;26475;19618;10780;5468;29092;3929;10748;11638;5008
1;Calle 488;24080;23172;19919;10617;4792;30435;4365;9182;10850;5396
1;Calle 489;22209;22951;21394;11666;5188;28076;4165;9647;10168;5158
1;Calle 490;20743;24927;19859;11653;5051;29104;4140;9316;11427;5252
1;Calle 491;19886;21213;20364;12592;4956;30096;3989;8521;10975;5301
1;Calle 492;20412;23410;20026;11518;5013;29515;4308;8722;11363;5082
1;Calle 493;23451;23099;20108;12445;5255;27157;3807;10197;11190;5052
1;Calle 494;23261;24098;21246;12501;5104;31182;4186;10859;11315;5238
1;Calle 495;20319;23790;20354;10744;4349;31622;4031;9302;10598;5067
1;Calle 496;20300;23357;20356;11847;5386;27091;3910;8978;11037;5173
1;Calle 497;21664;24878;18781;11812;5089;28254;4381;8502;11493;5412
1;Calle 498;24228;26084;18076;13134;5291;28587;4437;11396;10320;5746
1;Calle 499;24758;28813;18946;12014;5323;28257;3926;9719;10038;5249
1;Calle 500;20388;23931;17712;12730;5073;27062;3998;10955;10559;1993
1;Calle 501;21269;25577;20109;11290;4849;28529;4150;9619;11046;4519
1;Calle 502;21457;25001;20527;11019;5602;29850;3859;10335;12209;5263
1;Calle 503;22842;23412;20265;12145;5440;24744;4340;10165;10711;5018
1;Calle 504;20257;23327;20228;13715;5307;29736;4230;9837;11210;5226
1;Calle 505;17021;17755;20302;12037;5012;28437;4883;9737;11216;5080
1;Calle 506;18748;25351;21552;11348;5077;29337;4638;9171;12293;4775
1;Calle 507;19156;26347;19959;10840;5664;28090;3454;8215;12636;4690
1;Calle 508;22596;23293;19870;11967;4482;30353;3927;8731;10875;4988
1;Calle 509;20835;23669;19908;9376;4741;28382;3905;9613;12453;4946
1;Calle 510;20064;23228;20750;9536;5737;34519;3698;10549;11058;4964
1;Calle 511;18190;27220;15562;12510;4970;29184;4912;8930;7762;5311
1;Calle 512;17924;24245;19634;12557;5257;28936;3665;9436;10995;5363
1;Calle 513;19220;22551;19229;11407;5202;31164;3816;10375;11599;5050
1;Calle 514;21998;26644;19986;11278;5191;31885;4458;9999;9640;5009
1;Calle 515;21469;24129;19426;11804;5590;27491;4019;10174;11980;4210
1;Calle 516;22060;24984;21771;14720;5427;25290;3584;9544;11048;5676
1;Calle 517;19307;26061;20193;11460;5200;27879;4038;9618;10192;5291
1;Calle 518;20410;25582;21421;10159;4998;24316;3933;9024;11479;5163
1;Calle 519;20746;24293;19820;11261;5325;27640;4351;10309;10902;4939
1;Calle 520;19831;23659;20147;11287;5797;30968;4039;10195;11864;5442
1;Calle 521;22497;26969;19448;11041;6686;31348;4131;10230;11153;5276
1;Calle 522;20382;23029;19017;12136;5611;29399;4386;9124;11117;5475
1;Calle 523;21939;23235;19695;10803;4928;28388;3925;9548;10900;5418
1;Calle 524;21886;24640;21138;12019;5444;31224;3889;10230;11608;5204
1;Calle 525;18025;25698;20802;11194;5008;29091;4401;9406;10685;5305
1;Calle 526;21317;23785;19837;14148;3751;27680;4097;9309;8959;6217
1;Calle 527;20436;25022;19251;11257;5319;31848;4122;8980;11426;5060
1;Calle 528;21793;25878;20078;12000;4746;27704;4317;9095;10578;4612
1;Calle 529;25394;25501;19024;12627;5524;29731;3786;9652;11331;5939
1;Calle 530;19262;22393;25722;11936;5357;29790;4041;10496;11962;4599
1;Calle 531;23404;25016;19946;12346;5095;24064;4034;10001;8878;5315
1;Calle 532;22218;26806;20474;11474;4475;29511;3403;9020;10086;5276
1;Calle 533;19281;25429;18746;11182;5327;28489;4088;10081;11666;4949
1;Calle 534;18144;24177;18112;10594;5205;29039;4034;11063;9894;5485
1;Calle 535;22416;24321;18236;11067;5206;26193;3943;9045;10492;5659
1;Calle 536;18170;22670;18364;12464;4613;29195;4064;9181;11385;4893
1;Calle 537;20287;21919;23077;11108;4925;27630;4687;9508;10978;4978
1;Calle 538;19902;27216;19799;10775;4954;28988;3927;9903;11493;4831
1;Calle 539;20931;18337;19934;10698;7222;29659;4353;10402;10865;3930
1;Calle 540;23582;21806;21082;11605;5322;31790;3686;9939;11416;5000
1;Calle 541;19537;23418;21497;11489;5820;29936;4202;8998;11554;5587
1;Calle 542;24025;21346;20396;11154;4819;28633;3973;10362;12228;5098
1;Calle 543;19401;23077;20019;11463;5373;28152;3504;9801;10697;4839
1;Calle 544;20059;24216;19531;10648;5128;29117;4115;9548;11627;4824
1;Calle 545;21409;22824;20408;9943;5204;29025;3886;10158;10852;5327
1;Calle 546;21446;21541;14830;11482;5331;26538;4342;8802;9832;4639
1;Calle 547;19701;22147;19567;11595;5219;28246;4029;9996;10890;4495
1;Calle 548;18773;23082;18462;11803;5869;32231;4017;9040;12076;5165
1;Calle 549;20908;23456;17343;12660;6323;29925;4167;9494;9356;5860
1;Calle 550;21458;24097;19755;11489;5490;29131;3987;9239;11249;4290
1;Calle 551;21024;24184;16779;12467;5336;28540;3872;8942;12726;5423
1;Calle 552;19627;24168;20394;11585;4651;30491;3872;9310;10635;5470
1;Calle 553;20154;23928;19776;12260;4572;29478;4139;9037;11233;5189
1;Calle 554;20118;22204;18721;11800;4992;27906;3982;9606;11647;5291
1;Calle 555;19382;21719;20036;12214;5311;29215;3739;8634;11416;5019
1;Calle 556;19813;22770;22331;11576;4499;27629;4310;9333;11270;4779
1;Calle 557;20836;27210;17541;11129;5334;31296;4047;9376;11268;6145
1;Calle 558;19682;23635;20178;11611;4884;31371;4112;10253;9207;4929
1;Calle 559;20044;23636;18041;11723;5125;26926;3883;9024;11747;5365
1;Calle 560;20413;31967;18297;10962;5354;30715;4248;9570;10295;4908
1;Calle 561;20083;25259;20008;13042;5064;28788;4395;9783;11615;4722
1;Calle 562;21074;23730;20127;12867;5444;28997;3550;8739;11332;4978
1;Calle 563;22175;23341;19121;11462;4841;30765;4099;8882;11142;5107
1;Calle 564;22619;25046;23231;12645;4757;26703;4114;11748;9639;4884
1;Calle 565;20749;24811;20825;10960;5148;28139;3813;9079;10706;5704
1;Calle 566;20462;23330;19555;11424;4695;28582;4111;8590;10528;5246
1;Calle 567;18936;23895;19554;10756;4555;28607;4104;9463;10627;5087
1;Calle 568;21972;22670;19890;12111;5033;28368;3967;8640;10704;5164
1;Calle 569;20741;23410;16016;11185;4699;29248;3964;9632;9880;5103
1;Calle 570;21957;24935;19394;10802;4311;29532;4027;8880;11769;5130
1;Calle 571;20314;22836;16553;10543;5771;31225;3936;9382;10865;5233
1;Calle 572;24205;25278;20475;12238;4983;28915;4025;9768;10921;4907
1;Calle 573;22014;23429;19018;12151;5823;30579;4044;10064;10275;4819
1;Calle 574;20011;23412;20761;11887;5004;24741;4219;9464;11435;5291
1;Calle 575;23384;26716;19559;11805;5811;29576;4570;9894;12009;5463
1;Calle 576;21114;23131;18707;12248;5369;29628;3749;9944;12352;4945
1;Calle 577;20606;24909;20375;11518;4859;26473;4012;9073;10938;5144
1;Calle 578;20479;25215;20109;12443;5582;28682;4029;9910;9533;5445
1;Calle 579;23203;25383;21835;10346;5033;32061;3757;9583;11517;4809
1;Calle 580;20886;24545;19052;11966;5290;28310;4332;10575;12416;5402
1;Calle 581;22427;24253;19494;11150;4522;29043;2993;10337;11109;5640
1;Calle 582;15126;25595;20818;13046;5770;31513;4210;9580;10311;5174
1;Calle 583;19039;21626;18386;12030;5188;30248;4318;9542;12130;4450
1;Calle 584;21455;23523;21784;12347;5471;27497;3868;9418;11866;4625
1;Calle 585;20595;21887;20562;12437;6195;25824;4110;10176;11972;5154
1;Calle 586;21131;26620;20632;11918;5268;28735;3889;9614;11962;5184
1;Calle 587;20315;27640;20004;11705;5068;29260;3799;9534;11520;4662
1;Calle 588;19180;23836;20662;12538;5082;26061;4202;8637;11130;5023
1;Calle 589;22348;24576;20997;11747;5587;32327;3853;9119;11558;5023
1;Calle 590;22274;26274;20504;10420;5354;27274;3965;9669;11135;5466
1;Calle 591;19388;24353;20731;12347;5511;28324;4097;7515;11701;4900
1;Calle 592;24121;24346;18735;10984;5392;25087;4107;9140;10576;5662
1;Calle 593;20917;23996;19892;11307;4470;25900;3919;9241;13110;5105
1;Calle 594;20183;23477;20128;11582;6109;29267;3984;10281;11579;4281
1;Calle 595;22128;26201;21043;11607;4868;31461;3852;9238;11228;4957
1;Calle 596;21243;23392;18381;10719;5019;32715;4126;9624;10936;5455
1;Calle 597;20959;24195;18144;11682;5122;31257;4042;9480;10852;4807
1;Calle 598;18864;24603;19203;11877;5594;29107;4016;9667;13596;4720
1;Calle 599;21118;26824;17046;12683;4815;27601;3880;8455;11024;5016
1;Calle 600;20471;23534;20341;12630;5428;31216;3998;10611;10659;5529
1;Calle 601;19179;26555;20762;11896;4856;26984;3942;9668;12086;5478
1;Calle 602;21012;25534;20817;10779;5499;28477;4109;10452;11941;5338
1;Calle 603;20464;32182;18857;12452;5404;29684;3943;8666;11332;5237
1;Calle 604;21175;23525;18625;11135;5350;28934;3842;9762;11617;5725
1;Calle 605;22295;22270;19159;11415;5059;29083;4904;8914;11487;4478
1;Calle 606;21179;24412;18545;11163;4982;28823;3275;9668;8935;5058
1;Calle 607;17202;23699;21475;12206;4605;29732;3802;10696;11514;4961
1;Calle 608;19300;24464;19895;11515;5272;30914;3814;9916;11622;4788
1;Calle 609;20762;25827;19365;11123;5350;28897;3780;8834;12055;5181
1;Calle 610;23584;23251;19453;12087;4841;26642;4038;10352;10498;5546
1;Calle 611;20221;40860;18502;11895;6387;27487;4117;9146;9230;4538
1;Calle 612;20905;24452;20152;11307;5405;30956;4045;9551;9773;5557
1;Calle 613;22816;23538;21024;11985;5213;29374;3566;8653;10248;5532
1;Calle 614;21754;25534;19479;10868;5300;27262;3806;8391;10492;5404
1;Calle 615;19215;24366;20365;10374;4726;28938;4055;9166;11240;5765
1;Calle 616;21765;26776;19365;11042;5913;35895;4125;10343;11631;4901
1;Calle 617;18190;24034;21272;12640;5907;28488;4120;13200;11469;4744
1;Calle 618;21219;21585;20335;10594;5163;28854;3723;10212;11258;4639
1;Calle 619;21952;23895;18561;11200;5372;32828;3859;9541;11248;4810
1;Calle 620;19669;21022;19102;10591;4785;28679;4628;9439;13579;5763
1;Calle 621;22485;24770;17129;11101;4980;30827;4123;9124;11754;4642
1;Calle 622;25642;29678;20095;10379;5448;25762;3892;8889;12529;4734
1;Calle 623;23160;25658;19032;11594;4716;27482;3825;10037;12241;5067
1;Calle 624;19412;25230;20187;12479;5124;33445;4039;9615;12159;4924
1;Calle 625;23317;26510;18498;11363;5839;29346;3689;9635;9067;5371
1;Calle 626;19632;22269;17392;11697;4034;29956;4477;9017;8834;5130
1;Calle 627;20790;24172;18192;12613;5193;29799;3964;10751;12391;4896
1;Calle 628;19913;24192;19496;11537;5536;28873;3846;9939;12721;5437
1;Calle 629;21235;24211;15770;11999;5593;26946;4137;10676;10644;6009
1;Calle 630;19738;24204;19426;11097;5106;32777;4314;9714;11115;4565
1;Calle 631;20763;26691;21485;12997;5483;27675;3755;10333;10428;4627
1;Calle 632;21624;24834;20794;13093;5333;29201;4968;9379;10965;4884
1;Calle 633;20251;23442;21658;10959;5416;29722;3972;9588;12188;5226
1;Calle 634;19317;22368;18176;11368;5399;28499;4312;8969;11466;5263
1;Calle 635;22911;24305;20488;10829;5496;25651;3897;10510;12261;5145
1;Calle 636;22652;21632;20293;12477;5138;28046;3871;9082;11725;4536
1;Calle 637;22592;23954;17254;11351;5173;29859;4556;10336;10957;4921
1;Calle 638;20563;24849;20182;12552;5438;24013;3321;10274;11890;4996
1;Calle 639;18280;24771;20245;10180;4878;30985;4425;10280;10619;5190
1;Calle 640;20629;23185;20024;11682;6209;28228;4150;9407;10725;5064
1;Calle 641;23236;22053;20175;12700;5423;30023;3625;9457;11397;4981
1;Calle 642;19677;22934;19218;11853;4788;28892;3875;9735;11366;4811
1;Calle 643;20769;25927;18915;11620;5178;28508;4284;7646;11574;5445
1;Calle 644;20075;26980;17291;11400;4436;26698;4330;9778;11766;5106
1;Calle 645;21115;26395;18067;13130;5623;30535;4032;9143;10437;5814
1;Calle 646;22117;26610;20367;11910;5135;28337;3980;10396;10538;5379
1;Calle 647;21280;23729;19543;11023;4465;30910;3726;9084;11160;5184
1;Calle 648;20608;22816;17364;14654;5923;26608;3946;8590;10466;4397
1;Calle 649;20639;23462;20302;12487;4879;30053;3971;10689;11404;5182
1;Calle 650;14306;23956;20068;13829;4835;32318;4324;8100;11579;4816
1;Calle 651;21934;24591;20187;11624;5299;29808;3897;10099;11107;5020
1;Calle 652;18302;23340;20111;11791;4894;31692;3916;8895;11667;3227
1;Calle 653;18592;26468;20076;11231;5214;29418;4446;9833;9787;4743
1;Calle 654;20262;26468;20066;11822;5138;27545;3939;10173;11278;5252
1;Calle 655;18339;26051;19066;10097;5524;28535;4159;9804;10529;5443
1;Calle 656;20682;22427;18290;11912;4803;26696;4219;10613;11462;5906
1;Calle 657;21594;22498;20943;10326;4942;28950;4360;9767;11446;5469
1;Calle 658;19608;25013;19118;11741;5214;28445;3709;9678;11260;4994
1;Calle 659;18534;23588;19558;11130;4651;31943;4131;9656;14100;5466
1;Calle 660;22286;25210;18623;11483;5089;30082;3754;8769;11821;5270
1;Calle 661;21068;25843;19847;11857;4931;31876;3281;9695;11666;5287
